2018-04-27 12:27:26 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:27:26 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:27:26 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:27:26 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:29:07 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:29:07 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:29:26 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:29:26 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:30:21 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:30:21 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:30:25 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:30:25 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:30:26 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:30:26 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:30:33 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:30:33 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:32:45 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:32:45 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:33:05 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:33:05 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:35:53 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:35:53 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:36:10 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:36:10 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:36:20 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:36:20 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:37:16 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:37:16 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:39:30 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:39:30 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:40:50 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:40:50 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:41:21 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:41:21 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:41:37 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:41:37 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:42:22 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:42:22 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:42:30 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:42:30 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:43:08 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:43:08 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:43:13 INFO  ZanrResource:39 - Prikaz svih zanrova
2018-04-27 12:43:13 INFO  ZanrResource:59 - Zanrovi su uspesno prikazani.
2018-04-27 12:43:27 INFO  ZanrResource:144 - Brisanje zanra.
2018-04-27 12:43:27 INFO  ZanrResource:152 - Zanr je uspesno obrisan.
2018-04-27 12:43:32 INFO  ZanrResource:144 - Brisanje zanra.
2018-04-27 12:43:32 INFO  ZanrResource:152 - Zanr je uspesno obrisan.
2018-04-27 12:43:32 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:43:32 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:44:01 INFO  ZanrResource:41 - Prikaz svih pesama
2018-04-27 12:44:01 INFO  ZanrResource:58 - Pesme su uspesno prikazane
2018-04-27 12:44:09 INFO  ZanrResource:41 - Prikaz svih pesama
